0,0,0,quantité,date
8087,30,4,15,2022-07-29
8088,5,18,15,2022-07-29
8089,55,20,4,2022-07-29
8090,100,28,41,2022-07-29
8091,19,22,11,2022-07-29
8092,10,6,14,2022-07-29
8093,91,10,25,2022-07-30
8094,19,11,3,2022-07-30
8095,97,28,45,2022-07-30
8096,91,9,39,2022-07-30
8097,63,21,7,2022-07-30
8098,5,6,46,2022-07-30
8099,5,12,9,2022-07-30
8100,26,18,15,2022-07-31
8101,10,19,49,2022-07-31
8102,5,27,14,2022-07-31
8103,5,15,35,2022-07-31
8104,42,27,36,2022-07-31
8105,4,16,44,2022-07-31
8106,8,15,20,2022-07-31
8107,4,29,40,2022-07-31
8108,10,8,41,2022-07-31
8109,16,18,16,2022-07-31
8110,60,11,31,2022-07-31
8111,5,8,49,2022-07-31
8112,91,31,19,2022-08-01
8113,16,21,41,2022-08-01
8114,71,30,4,2022-08-01
8115,50,9,24,2022-08-01
8116,60,27,4,2022-08-01
8117,95,18,42,2022-08-01
8118,14,5,25,2022-08-02
8119,8,4,16,2022-08-02
8120,24,18,37,2022-08-02
8121,52,7,48,2022-08-02
8122,16,23,3,2022-08-02
8123,3,10,23,2022-08-02
8124,56,14,39,2022-08-02
8125,32,4,23,2022-08-02
8126,66,13,23,2022-08-02
8127,75,13,15,2022-08-02
8128,36,27,9,2022-08-03
8129,5,20,4,2022-08-03
8130,4,27,5,2022-08-03
8131,83,6,16,2022-08-03
8132,71,31,27,2022-08-03
8133,8,13,20,2022-08-03
8134,55,1,21,2022-08-03
8135,92,14,11,2022-08-03
8136,10,6,28,2022-08-03
8137,16,29,35,2022-08-03
8138,30,31,22,2022-08-04
8139,61,15,37,2022-08-04
8140,26,18,39,2022-08-04
8141,56,15,37,2022-08-04
8142,1,5,17,2022-08-04
8143,74,28,5,2022-08-04
8144,40,1,14,2022-08-04
8145,6,28,8,2022-08-04
8146,34,20,29,2022-08-04
8147,2,10,32,2022-08-04
8148,24,14,28,2022-08-04
8149,29,23,32,2022-08-04
8150,71,1,45,2022-08-04
8151,99,6,33,2022-08-04
8152,4,27,42,2022-08-05
8153,5,22,7,2022-08-05
8154,51,28,13,2022-08-05
8155,56,9,49,2022-08-05
8156,5,2,45,2022-08-05
8157,5,23,33,2022-08-05
8158,16,17,7,2022-08-05
8159,15,27,49,2022-08-05
8160,10,6,9,2022-08-05
8161,5,8,6,2022-08-06
8162,55,15,36,2022-08-06
8163,88,6,17,2022-08-06
8164,17,23,36,2022-08-06
8165,49,9,5,2022-08-06
8166,28,9,46,2022-08-06
8167,7,11,17,2022-08-06
8168,20,28,48,2022-08-06
8169,29,8,46,2022-08-06
8170,72,9,34,2022-08-06
8171,69,5,28,2022-08-07
8172,55,15,44,2022-08-07
8173,5,15,40,2022-08-07
8174,1,8,11,2022-08-07
8175,5,1,36,2022-08-07
8176,13,8,43,2022-08-07
8177,5,17,29,2022-08-07
8178,75,28,24,2022-08-07
8179,16,17,50,2022-08-07
8180,24,12,34,2022-08-07
8181,55,15,19,2022-08-08
8182,38,27,6,2022-08-08
8183,50,28,14,2022-08-08
8184,3,10,20,2022-08-08
8185,6,19,32,2022-08-08
8186,70,15,48,2022-08-08
8187,96,15,46,2022-08-09
8188,21,13,14,2022-08-09
8189,63,27,20,2022-08-09
8190,18,19,23,2022-08-09
8191,26,1,44,2022-08-09
8192,41,9,50,2022-08-09
8193,6,6,20,2022-08-09
8194,21,15,21,2022-08-09
8195,5,18,43,2022-08-09
8196,17,4,9,2022-08-09
8197,90,6,24,2022-08-09
8198,92,24,39,2022-08-09
8199,94,10,47,2022-08-09
8200,16,10,1,2022-08-09
8201,31,2,35,2022-08-10
8202,16,9,2,2022-08-10
8203,61,27,50,2022-08-10
8204,18,4,35,2022-08-10
8205,77,13,25,2022-08-10
8206,42,28,38,2022-08-10
8207,3,9,17,2022-08-10
8208,93,20,32,2022-08-10
8209,13,30,7,2022-08-11
8210,79,20,47,2022-08-11
8211,23,6,36,2022-08-11
8212,95,17,36,2022-08-11
8213,12,10,4,2022-08-11
8214,16,13,50,2022-08-11
8215,16,12,13,2022-08-11
8216,16,8,32,2022-08-11
8217,6,8,39,2022-08-11
8218,26,3,20,2022-08-12
8219,1,1,3,2022-08-12
8220,77,18,2,2022-08-12
8221,8,4,19,2022-08-12
8222,40,28,43,2022-08-12
8223,96,28,9,2022-08-12
8224,92,15,5,2022-08-12
8225,19,4,33,2022-08-12
8226,5,3,42,2022-08-12
8227,18,6,33,2022-08-12
8228,58,6,49,2022-08-12
8229,19,26,7,2022-08-12
8230,16,1,1,2022-08-12
8231,55,1,33,2022-08-13
8232,9,3,15,2022-08-13
8233,5,27,45,2022-08-13
8234,55,9,48,2022-08-13
8235,19,6,18,2022-08-13
8236,54,9,3,2022-08-13
8237,52,15,8,2022-08-13
8238,5,15,42,2022-08-13
8239,19,15,41,2022-08-13
8240,52,2,19,2022-08-13
8241,24,3,33,2022-08-14
8242,13,9,18,2022-08-14
8243,55,14,32,2022-08-14
8244,3,27,15,2022-08-14
8245,64,10,36,2022-08-14
8246,67,9,37,2022-08-14
8247,16,3,21,2022-08-14
8248,73,6,24,2022-08-15
8249,31,6,37,2022-08-15
8250,57,15,22,2022-08-15
8251,94,9,2,2022-08-15
8252,5,8,37,2022-08-15
8253,55,4,40,2022-08-16
8254,8,2,4,2022-08-16
8255,79,18,48,2022-08-16
8256,83,18,12,2022-08-17
8257,78,21,37,2022-08-17
8258,100,21,11,2022-08-17
8259,12,3,32,2022-08-17
8260,56,27,26,2022-08-17
8261,64,12,31,2022-08-17
8262,66,15,4,2022-08-17
8263,24,6,46,2022-08-18
8264,100,6,2,2022-08-18
8265,89,31,9,2022-08-18
8266,30,16,44,2022-08-18
8267,82,6,35,2022-08-18
8268,16,6,10,2022-08-18
8269,89,7,5,2022-08-18
8270,19,27,3,2022-08-18
8271,5,10,45,2022-08-18
8272,92,9,48,2022-08-19
8273,14,21,17,2022-08-19
8274,18,9,46,2022-08-19
8275,25,15,1,2022-08-19
8276,4,1,13,2022-08-19
8277,48,9,1,2022-08-19
8278,5,8,42,2022-08-20
8279,11,6,33,2022-08-20
8280,24,13,39,2022-08-20
8281,17,27,7,2022-08-20
8282,80,3,14,2022-08-20
8283,64,21,1,2022-08-20
8284,5,4,28,2022-08-20
8285,30,1,50,2022-08-20
8286,38,1,38,2022-08-20
8287,5,4,10,2022-08-20
8288,56,15,14,2022-08-21
8289,10,20,49,2022-08-21
8290,60,5,30,2022-08-21
8291,63,25,5,2022-08-21
8292,9,23,4,2022-08-21
8293,5,18,4,2022-08-22
8294,5,8,34,2022-08-22
8295,15,1,42,2022-08-22
8296,16,9,29,2022-08-22
8297,70,12,36,2022-08-22
8298,39,13,49,2022-08-22
8299,5,18,33,2022-08-22
8300,80,9,12,2022-08-22
8301,6,17,12,2022-08-22
8302,55,1,16,2022-08-23
8303,25,6,19,2022-08-23
8304,75,15,21,2022-08-23
8305,95,7,2,2022-08-23
8306,36,5,39,2022-08-23
8307,4,4,24,2022-08-23
8308,8,10,10,2022-08-23
8309,23,8,23,2022-08-23
8310,56,16,28,2022-08-23
8311,16,12,5,2022-08-23
8312,14,14,19,2022-08-24
8313,5,20,34,2022-08-24
8314,58,8,18,2022-08-24
8315,4,8,37,2022-08-25
8316,40,8,8,2022-08-25
8317,56,19,12,2022-08-25
8318,61,9,33,2022-08-25
8319,85,8,44,2022-08-25
8320,5,15,21,2022-08-25
8321,12,4,29,2022-08-25
8322,63,16,38,2022-08-25
8323,63,18,9,2022-08-25
8324,55,14,17,2022-08-25
8325,5,2,42,2022-08-25
8326,42,9,12,2022-08-25
8327,3,21,3,2022-08-26
8328,5,29,7,2022-08-26
8329,55,31,42,2022-08-26
8330,24,4,15,2022-08-26
8331,17,2,23,2022-08-26
8332,19,20,31,2022-08-27
8333,5,13,50,2022-08-27
8334,87,6,1,2022-08-27
8335,5,3,32,2022-08-27
8336,3,20,44,2022-08-27
8337,96,10,35,2022-08-27
8338,84,25,12,2022-08-27
8339,50,13,26,2022-08-27
8340,89,27,48,2022-08-27
8341,54,6,23,2022-08-28
8342,5,27,24,2022-08-28
8343,74,20,26,2022-08-28
8344,14,30,11,2022-08-28
8345,5,10,36,2022-08-28
8346,47,9,44,2022-08-28
8347,43,4,31,2022-08-28
8348,61,21,45,2022-08-28
8349,24,24,50,2022-08-28
8350,1,28,37,2022-08-28
8351,26,14,50,2022-08-28
8352,2,26,38,2022-08-28
8353,8,20,38,2022-08-28
8354,11,15,14,2022-08-29
8355,13,15,37,2022-08-29
8356,4,9,7,2022-08-29
8357,83,3,19,2022-08-29
8358,30,14,1,2022-08-29
8359,19,30,35,2022-08-29
8360,34,10,8,2022-08-30
8361,14,18,36,2022-08-30
8362,30,21,47,2022-08-30
8363,3,13,30,2022-08-30
8364,18,18,23,2022-08-30
8365,40,27,35,2022-08-30
8366,31,20,17,2022-08-30
8367,95,3,6,2022-08-30
8368,82,14,27,2022-08-30
8369,5,6,34,2022-08-30
8370,3,1,5,2022-08-31
8371,10,30,2,2022-08-31
8372,79,6,37,2022-08-31
8373,43,8,1,2022-08-31
8374,51,20,22,2022-08-31
8375,16,1,24,2022-08-31
8376,5,1,3,2022-08-31
8377,5,19,2,2022-09-01
8378,71,1,11,2022-09-01
8379,50,16,33,2022-09-01
8380,5,31,50,2022-09-01
8381,8,7,4,2022-09-01
8382,35,13,41,2022-09-01
8383,2,1,33,2022-09-01
8384,88,30,40,2022-09-01
8385,67,15,42,2022-09-01
8386,14,9,24,2022-09-01
8387,70,13,50,2022-09-01
8388,19,9,8,2022-09-02
8389,16,26,50,2022-09-02
8390,59,30,31,2022-09-02
8391,72,3,42,2022-09-02
8392,13,6,33,2022-09-02
8393,8,28,45,2022-09-02
8394,90,8,39,2022-09-02
8395,13,6,42,2022-09-02
8396,16,27,9,2022-09-03
8397,5,1,19,2022-09-03
8398,5,14,47,2022-09-03
8399,27,20,3,2022-09-03
8400,91,15,18,2022-09-03
8401,63,13,41,2022-09-03
8402,27,4,42,2022-09-04
8403,5,21,18,2022-09-04
8404,66,19,48,2022-09-04
8405,84,12,28,2022-09-04
8406,19,9,25,2022-09-04
8407,32,3,15,2022-09-04
8408,40,17,1,2022-09-05
8409,24,13,21,2022-09-05
8410,16,7,22,2022-09-05
8411,6,7,15,2022-09-05
8412,13,9,1,2022-09-05
8413,21,2,38,2022-09-05
8414,89,3,14,2022-09-05
8415,56,6,10,2022-09-05
8416,26,14,13,2022-09-05
8417,16,13,44,2022-09-06
8418,46,15,14,2022-09-06
8419,71,9,1,2022-09-06
8420,7,1,47,2022-09-06
8421,97,17,23,2022-09-06
8422,5,27,39,2022-09-06
8423,5,21,12,2022-09-06
8424,32,4,20,2022-09-07
8425,26,1,1,2022-09-07
8426,70,27,37,2022-09-07
8427,71,3,25,2022-09-07
8428,46,13,7,2022-09-07
8429,29,6,3,2022-09-08
8430,26,28,9,2022-09-08
8431,48,16,40,2022-09-08
8432,56,8,5,2022-09-08
8433,78,6,34,2022-09-08
8434,13,28,18,2022-09-08
8435,8,4,39,2022-09-08
8436,2,20,5,2022-09-08
8437,34,6,4,2022-09-08
8438,50,6,46,2022-09-08
8439,1,9,31,2022-09-08
8440,24,14,32,2022-09-08
8441,3,4,43,2022-09-09
8442,5,15,34,2022-09-09
8443,42,13,40,2022-09-09
8444,54,16,14,2022-09-09
8445,94,23,34,2022-09-10
8446,50,28,37,2022-09-10
8447,8,4,7,2022-09-10
8448,56,9,46,2022-09-10
8449,17,1,18,2022-09-10
8450,5,14,35,2022-09-10
8451,28,31,34,2022-09-10
8452,71,11,40,2022-09-10
8453,64,16,49,2022-09-10
8454,5,16,38,2022-09-10
8455,84,6,23,2022-09-10
8456,20,20,34,2022-09-11
8457,8,23,46,2022-09-11
8458,44,8,26,2022-09-11
8459,51,8,32,2022-09-11
8460,5,15,2,2022-09-11
8461,7,27,24,2022-09-11
8462,51,23,21,2022-09-11
8463,5,15,3,2022-09-11
8464,92,1,22,2022-09-11
8465,75,14,30,2022-09-11
8466,69,27,46,2022-09-11
8467,84,13,33,2022-09-11
8468,59,28,26,2022-09-12
8469,99,15,25,2022-09-12
8470,32,6,46,2022-09-12
8471,89,20,42,2022-09-12
8472,8,10,42,2022-09-12
8473,85,6,10,2022-09-12
8474,71,2,21,2022-09-12
8475,75,1,26,2022-09-13
8476,16,10,19,2022-09-13
8477,13,13,4,2022-09-13
8478,55,13,37,2022-09-13
8479,8,9,25,2022-09-13
8480,11,4,21,2022-09-13
8481,16,16,9,2022-09-13
8482,34,16,28,2022-09-13
8483,37,14,48,2022-09-14
8484,40,30,16,2022-09-14
8485,96,9,20,2022-09-14
8486,80,23,33,2022-09-14
8487,71,24,16,2022-09-15
8488,5,12,25,2022-09-15
8489,49,23,30,2022-09-15
8490,59,27,27,2022-09-15
8491,1,28,39,2022-09-15
8492,16,24,37,2022-09-15
8493,75,3,43,2022-09-15
8494,86,8,49,2022-09-16
8495,14,17,47,2022-09-16
8496,44,15,32,2022-09-16
8497,5,2,15,2022-09-17
8498,98,28,18,2022-09-17
8499,30,30,31,2022-09-17
8500,2,24,10,2022-09-18
8501,4,27,6,2022-09-18
8502,4,5,3,2022-09-18
8503,72,6,36,2022-09-18
8504,24,31,47,2022-09-18
8505,16,28,24,2022-09-18
8506,38,19,9,2022-09-18
8507,16,30,16,2022-09-18
8508,2,8,34,2022-09-18
8509,55,18,47,2022-09-19
8510,80,15,39,2022-09-19
8511,55,9,30,2022-09-19
8512,1,19,25,2022-09-19
8513,47,8,36,2022-09-19
8514,69,6,48,2022-09-19
8515,64,6,41,2022-09-19
8516,16,28,3,2022-09-19
8517,14,7,16,2022-09-19
8518,90,13,44,2022-09-19
8519,95,30,30,2022-09-20
8520,39,31,46,2022-09-20
8521,56,28,39,2022-09-20
8522,85,6,18,2022-09-20
8523,72,27,20,2022-09-20
8524,54,30,49,2022-09-20
8525,8,6,14,2022-09-20
8526,78,11,8,2022-09-20
8527,59,24,20,2022-09-20
8528,88,5,38,2022-09-20
8529,10,9,17,2022-09-21
8530,50,11,37,2022-09-21
8531,15,3,3,2022-09-21
8532,5,8,25,2022-09-21
8533,16,6,31,2022-09-21
8534,16,1,10,2022-09-21
8535,73,3,42,2022-09-21
8536,84,8,49,2022-09-21
8537,26,13,37,2022-09-21
8538,63,9,28,2022-09-21
8539,6,7,23,2022-09-21
8540,79,9,18,2022-09-22
8541,13,3,28,2022-09-22
8542,55,1,35,2022-09-22
8543,19,20,50,2022-09-22
8544,56,12,24,2022-09-22
8545,4,26,13,2022-09-23
8546,5,15,30,2022-09-23
8547,5,14,47,2022-09-23
8548,63,13,22,2022-09-23
8549,3,3,13,2022-09-23
8550,17,15,2,2022-09-23
8551,55,13,38,2022-09-24
8552,3,4,47,2022-09-24
8553,5,4,31,2022-09-24
8554,16,28,50,2022-09-24
8555,17,1,34,2022-09-24
8556,19,28,14,2022-09-24
8557,41,27,19,2022-09-24
8558,50,14,2,2022-09-24
8559,3,13,33,2022-09-24
8560,52,15,28,2022-09-25
8561,14,8,21,2022-09-25
8562,93,4,39,2022-09-25
8563,55,6,15,2022-09-25
8564,26,27,8,2022-09-25
8565,88,4,9,2022-09-25
8566,40,24,39,2022-09-25
8567,75,14,14,2022-09-25
8568,78,19,31,2022-09-25
8569,8,11,49,2022-09-25
8570,72,28,39,2022-09-26
8571,19,21,42,2022-09-26
8572,16,16,42,2022-09-26
8573,3,22,22,2022-09-26
8574,71,15,2,2022-09-26
8575,67,21,18,2022-09-26
8576,10,4,22,2022-09-26
8577,1,15,21,2022-09-26
8578,14,31,30,2022-09-26
8579,56,1,34,2022-09-27
8580,24,29,25,2022-09-27
8581,8,1,34,2022-09-28
8582,20,16,39,2022-09-28
8583,63,31,45,2022-09-28
8584,4,28,23,2022-09-28
8585,26,18,23,2022-09-29
8586,70,3,26,2022-09-29
8587,60,1,37,2022-09-29
8588,27,16,27,2022-09-29
8589,13,6,22,2022-09-30
8590,5,27,8,2022-09-30
8591,5,15,17,2022-09-30
8592,3,13,11,2022-09-30
8593,76,27,35,2022-09-30
8594,5,13,20,2022-09-30
8595,19,7,22,2022-09-30
8596,50,15,34,2022-10-01
8597,3,11,38,2022-10-01
8598,55,26,28,2022-10-01
8599,56,19,49,2022-10-01
8600,2,11,1,2022-10-01
8601,46,13,41,2022-10-02
8602,10,29,25,2022-10-02
8603,23,19,21,2022-10-02
8604,27,1,9,2022-10-02
8605,3,15,40,2022-10-02
8606,7,21,36,2022-10-02
8607,21,16,15,2022-10-02
8608,24,11,33,2022-10-02
8609,50,6,20,2022-10-02
8610,41,10,35,2022-10-03
8611,41,31,20,2022-10-03
8612,24,15,8,2022-10-03
8613,50,9,19,2022-10-03
8614,42,1,19,2022-10-03
8615,79,6,34,2022-10-03
8616,24,9,43,2022-10-03
8617,71,1,48,2022-10-03
8618,56,18,42,2022-10-04
8619,46,19,50,2022-10-04
8620,5,9,48,2022-10-04
8621,5,10,16,2022-10-04
8622,63,16,3,2022-10-04
8623,71,18,11,2022-10-04
8624,17,18,23,2022-10-04
8625,1,19,11,2022-10-04
8626,76,8,31,2022-10-04
8627,32,14,43,2022-10-04
8628,42,16,39,2022-10-04
8629,1,16,25,2022-10-04
8630,31,15,35,2022-10-05
8631,77,28,40,2022-10-05
8632,50,4,47,2022-10-05
8633,42,26,23,2022-10-05
8634,56,15,35,2022-10-05
8635,30,4,25,2022-10-05
8636,18,6,28,2022-10-05
8637,18,20,21,2022-10-05
8638,42,28,21,2022-10-05
8639,24,14,9,2022-10-05
8640,76,16,16,2022-10-05
8641,6,19,38,2022-10-06
8642,71,9,24,2022-10-06
8643,68,1,30,2022-10-06
8644,66,30,6,2022-10-06
8645,10,28,34,2022-10-06
8646,6,11,9,2022-10-07
8647,16,19,15,2022-10-07
8648,88,3,30,2022-10-07
8649,80,16,5,2022-10-07
8650,55,1,41,2022-10-07
8651,3,6,23,2022-10-07
8652,16,13,45,2022-10-07
8653,17,27,15,2022-10-07
8654,26,2,31,2022-10-07
8655,40,13,36,2022-10-08
8656,40,4,6,2022-10-08
8657,76,10,17,2022-10-08
8658,43,15,2,2022-10-08
8659,39,2,32,2022-10-08
8660,6,9,5,2022-10-08
8661,17,28,13,2022-10-08
8662,71,31,3,2022-10-08
8663,70,14,50,2022-10-08
8664,5,16,25,2022-10-09
8665,43,4,30,2022-10-09
8666,16,9,31,2022-10-09
8667,5,6,14,2022-10-09
8668,13,5,13,2022-10-09
8669,29,28,49,2022-10-09
8670,24,8,12,2022-10-09
8671,2,17,4,2022-10-09
8672,5,23,10,2022-10-09
8673,40,4,31,2022-10-09
8674,19,5,34,2022-10-09
8675,13,4,46,2022-10-09
8676,3,15,23,2022-10-10
8677,8,1,25,2022-10-10
8678,16,21,45,2022-10-10
8679,5,13,9,2022-10-10
8680,91,1,18,2022-10-10
8681,19,8,21,2022-10-10
8682,16,10,48,2022-10-10
8683,3,30,7,2022-10-10
8684,16,15,16,2022-10-11
8685,17,2,36,2022-10-11
8686,55,13,40,2022-10-11
8687,75,1,8,2022-10-11
8688,13,18,39,2022-10-11
8689,71,11,39,2022-10-11
8690,78,9,47,2022-10-11
8691,16,1,44,2022-10-11
8692,63,9,21,2022-10-12
8693,36,13,8,2022-10-12
8694,16,27,30,2022-10-12
8695,64,4,48,2022-10-12
8696,5,28,45,2022-10-12
8697,41,18,30,2022-10-12
8698,18,15,22,2022-10-12
8699,3,15,33,2022-10-12
8700,55,27,9,2022-10-12
8701,86,6,34,2022-10-12
8702,78,29,40,2022-10-12
8703,5,13,11,2022-10-12
8704,32,9,21,2022-10-12
8705,2,4,39,2022-10-12
8706,5,4,41,2022-10-12
8707,5,4,9,2022-10-13
8708,52,27,3,2022-10-13
8709,55,4,50,2022-10-13
8710,5,18,2,2022-10-13
8711,99,14,40,2022-10-13
8712,51,13,13,2022-10-13
8713,55,23,24,2022-10-13
8714,4,18,6,2022-10-13
8715,97,30,38,2022-10-14
8716,26,4,33,2022-10-14
8717,73,9,29,2022-10-14
8718,73,19,14,2022-10-14
8719,72,5,13,2022-10-14
8720,8,13,11,2022-10-14
8721,8,18,48,2022-10-14
8722,69,20,50,2022-10-14
8723,27,2,48,2022-10-14
8724,45,14,30,2022-10-14
8725,5,1,11,2022-10-14
8726,88,8,47,2022-10-14
8727,81,14,19,2022-10-15
8728,77,8,6,2022-10-15
8729,22,28,47,2022-10-15
8730,61,15,6,2022-10-15
8731,70,13,8,2022-10-15
8732,21,28,12,2022-10-15
8733,29,31,43,2022-10-15
8734,71,2,49,2022-10-15
8735,26,2,8,2022-10-16
8736,13,30,50,2022-10-16
8737,24,4,8,2022-10-16
8738,39,27,33,2022-10-16
8739,44,16,38,2022-10-16
8740,3,11,32,2022-10-16
8741,67,27,31,2022-10-17
8742,36,18,7,2022-10-17
8743,16,15,37,2022-10-17
8744,92,14,13,2022-10-17
8745,8,5,25,2022-10-17
8746,18,8,43,2022-10-17
8747,54,15,27,2022-10-17
8748,64,9,36,2022-10-17
8749,47,4,15,2022-10-17
8750,66,19,27,2022-10-18
8751,5,17,26,2022-10-18
8752,90,10,26,2022-10-18
8753,2,24,49,2022-10-18
8754,92,1,39,2022-10-18
8755,3,27,49,2022-10-18
8756,17,14,34,2022-10-19
8757,50,15,22,2022-10-19
8758,16,14,1,2022-10-19
8759,55,1,31,2022-10-19
8760,97,29,41,2022-10-20
8761,30,25,49,2022-10-20
8762,43,6,41,2022-10-21
8763,74,14,19,2022-10-21
8764,19,6,48,2022-10-21
8765,26,3,35,2022-10-21
8766,36,18,7,2022-10-21
8767,16,14,11,2022-10-21
8768,69,31,48,2022-10-21
8769,54,14,43,2022-10-21
8770,27,11,39,2022-10-21
8771,13,27,39,2022-10-21
8772,24,14,20,2022-10-21
8773,13,1,14,2022-10-21
8774,42,1,9,2022-10-21
8775,4,30,34,2022-10-21
8776,3,1,48,2022-10-22
8777,52,15,41,2022-10-22
8778,52,31,21,2022-10-22
8779,62,25,32,2022-10-22
8780,1,16,21,2022-10-22
8781,16,13,22,2022-10-22
8782,23,8,15,2022-10-22
8783,24,1,32,2022-10-22
8784,54,24,11,2022-10-22
8785,5,1,40,2022-10-22
8786,5,12,6,2022-10-22
8787,33,27,21,2022-10-23
8788,63,7,28,2022-10-23
8789,64,1,20,2022-10-23
8790,19,5,10,2022-10-23
8791,26,16,25,2022-10-23
8792,74,16,21,2022-10-23
8793,71,9,20,2022-10-23
8794,5,2,21,2022-10-23
8795,33,28,17,2022-10-24
8796,14,4,15,2022-10-24
8797,8,30,44,2022-10-24
8798,86,13,37,2022-10-24
8799,51,30,2,2022-10-24
8800,3,10,10,2022-10-25
8801,8,9,18,2022-10-25
8802,53,4,14,2022-10-25
8803,62,9,47,2022-10-25
8804,3,1,37,2022-10-25
8805,48,3,8,2022-10-25
8806,40,20,8,2022-10-25
8807,19,1,33,2022-10-25
8808,5,16,35,2022-10-26
8809,16,28,23,2022-10-26
8810,26,30,10,2022-10-26
8811,16,23,23,2022-10-26
8812,47,19,15,2022-10-26
8813,23,3,30,2022-10-26
8814,33,28,31,2022-10-26
8815,5,1,5,2022-10-26
8816,19,8,25,2022-10-26
8817,94,9,41,2022-10-27
8818,100,18,28,2022-10-27
8819,55,24,26,2022-10-27
8820,3,28,29,2022-10-27
8821,10,31,32,2022-10-27
8822,55,28,45,2022-10-27
8823,26,23,25,2022-10-27
8824,16,9,3,2022-10-28
8825,63,15,38,2022-10-28
8826,26,21,20,2022-10-28
8827,16,28,41,2022-10-28
8828,4,20,33,2022-10-28
8829,97,2,34,2022-10-28
8830,6,4,18,2022-10-28
8831,10,7,39,2022-10-28
8832,5,27,4,2022-10-28
8833,88,20,33,2022-10-28
8834,84,24,42,2022-10-29
8835,8,15,41,2022-10-29
8836,86,19,8,2022-10-29
8837,19,10,10,2022-10-29
8838,5,6,45,2022-10-29
8839,36,14,18,2022-10-29
8840,5,13,9,2022-10-29
8841,3,3,47,2022-10-29
8842,57,8,9,2022-10-29
8843,16,29,20,2022-10-29
8844,71,27,10,2022-10-29
8845,55,9,42,2022-10-29
8846,36,18,24,2022-10-30
8847,5,1,11,2022-10-30
8848,55,16,24,2022-10-30
8849,50,9,47,2022-10-30
8850,52,26,7,2022-10-30
8851,17,26,48,2022-10-30
8852,56,14,28,2022-10-31
8853,35,2,39,2022-10-31
8854,5,7,5,2022-10-31
8855,40,11,46,2022-10-31
8856,72,6,21,2022-10-31
8857,5,23,43,2022-10-31
8858,16,13,25,2022-10-31
8859,8,21,44,2022-10-31
8860,72,10,13,2022-10-31
8861,3,9,32,2022-10-31
8862,5,9,37,2022-10-31
8863,18,8,38,2022-10-31
8864,64,21,20,2022-11-01
8865,5,14,12,2022-11-01
8866,5,9,32,2022-11-01
8867,8,11,36,2022-11-01
8868,4,2,26,2022-11-01
8869,55,25,12,2022-11-01
8870,95,8,4,2022-11-01
8871,78,28,2,2022-11-01
8872,71,8,47,2022-11-01
8873,8,5,26,2022-11-02
8874,3,13,45,2022-11-02
8875,4,1,13,2022-11-02
8876,26,16,13,2022-11-02
8877,1,6,6,2022-11-03
8878,3,26,33,2022-11-03
8879,10,10,26,2022-11-03
8880,6,2,17,2022-11-03
8881,9,23,8,2022-11-03
8882,54,20,6,2022-11-03
8883,3,9,24,2022-11-03
8884,5,28,40,2022-11-04
8885,34,17,28,2022-11-04
8886,66,17,28,2022-11-04
8887,26,10,41,2022-11-04
8888,5,28,38,2022-11-04
8889,3,28,4,2022-11-04
8890,8,14,22,2022-11-04
8891,50,11,23,2022-11-04
8892,5,28,49,2022-11-04
8893,13,16,2,2022-11-04
8894,37,5,6,2022-11-05
8895,26,11,12,2022-11-05
8896,75,3,48,2022-11-05
8897,24,7,2,2022-11-05
8898,62,1,1,2022-11-05
8899,60,15,31,2022-11-05
8900,89,6,48,2022-11-05
8901,74,2,11,2022-11-05
8902,16,1,39,2022-11-05
8903,92,9,6,2022-11-05
8904,2,13,11,2022-11-05
8905,9,15,37,2022-11-06
8906,68,16,46,2022-11-06
8907,16,16,32,2022-11-06
8908,21,13,30,2022-11-06
8909,8,6,50,2022-11-06
8910,13,15,14,2022-11-06
8911,75,28,1,2022-11-07
8912,66,28,26,2022-11-07
8913,35,6,27,2022-11-07
8914,35,15,48,2022-11-07
8915,72,16,43,2022-11-07
8916,5,31,4,2022-11-07
8917,4,30,15,2022-11-07
8918,92,6,45,2022-11-08
8919,100,29,3,2022-11-08
8920,16,15,37,2022-11-08
8921,63,6,6,2022-11-08
8922,13,30,22,2022-11-08
8923,34,28,2,2022-11-08
8924,6,2,39,2022-11-08
8925,93,28,8,2022-11-08
8926,33,10,39,2022-11-08
8927,24,10,1,2022-11-08
8928,41,4,37,2022-11-08
8929,87,29,50,2022-11-08
8930,5,6,45,2022-11-08
8931,97,17,29,2022-11-08
8932,55,3,17,2022-11-09
8933,31,13,36,2022-11-09
8934,17,28,2,2022-11-09
8935,5,28,5,2022-11-09
8936,1,27,7,2022-11-09
8937,57,15,15,2022-11-09
8938,91,10,35,2022-11-09
8939,29,20,45,2022-11-09
8940,63,18,3,2022-11-09
8941,3,16,17,2022-11-09
8942,2,6,13,2022-11-10
8943,5,2,29,2022-11-10
8944,16,7,17,2022-11-10
8945,8,15,39,2022-11-10
8946,16,6,44,2022-11-10
8947,19,6,15,2022-11-10
8948,42,25,48,2022-11-10
8949,64,15,18,2022-11-10
8950,55,13,31,2022-11-10
8951,19,4,33,2022-11-10
8952,5,10,31,2022-11-11
8953,42,8,49,2022-11-11
8954,96,5,15,2022-11-11
8955,66,31,44,2022-11-11
8956,55,6,47,2022-11-11
8957,3,27,16,2022-11-11
8958,8,14,23,2022-11-11
8959,50,9,11,2022-11-11
8960,3,17,43,2022-11-11
